"customer_id","customer_name","segment","country","city","state","region"
"DB-13210","Dean Braden","Consumer","United States","Philadelphia","Pennsylvania","East"
"CA-12775","Cynthia Arntzen","Consumer","United States","Philadelphia","Pennsylvania","East"
"TR-21325","Toby Ritter","Consumer","United States","Belleville","New Jersey","East"
"PG-18820","Patrick Gardner","Consumer","United States","San Francisco","California","West"
"GT-14710","Greg Tran","Consumer","United States","Lakeville","Minnesota","Central"
"JE-15745","Joel Eaton","Consumer","United States","Florence","Kentucky","South"
"JB-15400","Jennifer Braxton","Corporate","United States","Tampa","Florida","South"
"LH-17020","Lisa Hazard","Consumer","United States","Tyler","Texas","Central"
"JL-15175","James Lanier","Home Office","United States","Columbia","Tennessee","South"
"EB-13705","Ed Braxton","Corporate","United States","Fort Worth","Texas","Central"
"BM-11650","Brian Moss","Corporate","United States","New York City","New York","East"
"EM-14095","Eudokia Martin","Corporate","United States","Los Angeles","California","West"
"AF-10885","Art Foster","Consumer","United States","Louisville","Kentucky","South"
"GA-14725","Guy Armstrong","Consumer","United States","Lorain","Ohio","East"
"CK-12760","Cyma Kinney","Corporate","United States","Linden","New Jersey","East"
"DP-13105","Dave Poirier","Corporate","United States","Salinas","California","West"
"VD-21670","Valerie Dominguez","Consumer","United States","Jackson","Mississippi","South"
"GT-14710","Greg Tran","Consumer","United States","New York City","New York","East"
"BK-11260","Berenike Kampe","Consumer","United States","New York City","New York","East"
"SJ-20125","Sanjit Jacobs","Home Office","United States","New Brunswick","New Jersey","East"
"CM-12445","Chuck Magee","Consumer","United States","San Francisco","California","West"
"AJ-10795","Anthony Johnson","Corporate","United States","Jacksonville","Florida","South"
"AJ-10780","Anthony Jacobs","Corporate","United States","Springfield","Virginia","South"
"LS-16945","Linda Southworth","Corporate","United States","Philadelphia","Pennsylvania","East"
"GP-14740","Guy Phonely","Corporate","United States","Lancaster","Pennsylvania","East"
"PK-18910","Paul Knutson","Home Office","United States","Philadelphia","Pennsylvania","East"
"TB-21520","Tracy Blumstein","Consumer","United States","Concord","New Hampshire","East"
"SM-20005","Sally Matthias","Consumer","United States","New York City","New York","East"
"GA-14725","Guy Armstrong","Consumer","United States","Charlotte","North Carolina","South"
"CC-12430","Chuck Clark","Home Office","United States","Concord","New Hampshire","East"
"AG-10765","Anthony Garverick","Home Office","United States","Philadelphia","Pennsylvania","East"
"HP-14815","Harold Pawlan","Home Office","United States","New York City","New York","East"
"DK-13090","Dave Kipp","Consumer","United States","Springfield","Virginia","South"
"PM-19135","Peter McVee","Home Office","United States","Detroit","Michigan","Central"
"LL-16840","Lauren Leatherbury","Consumer","United States","Rochester","New York","East"
"JS-15595","Jill Stevenson","Corporate","United States","Los Angeles","California","West"
"OT-18730","Olvera Toch","Consumer","United States","San Diego","California","West"
"EL-13735","Ed Ludwig","Home Office","United States","Columbia","Maryland","East"
"CK-12760","Cyma Kinney","Corporate","United States","San Francisco","California","West"
"JE-15475","Jeremy Ellison","Consumer","United States","New Rochelle","New York","East"
"TH-21550","Tracy Hopkins","Home Office","United States","Detroit","Michigan","Central"
"PC-18745","Pamela Coakley","Corporate","United States","San Francisco","California","West"
"HL-15040","Hunter Lopez","Consumer","United States","Houston","Texas","Central"
"MS-17365","Maribeth Schnelling","Consumer","United States","Detroit","Michigan","Central"
"GB-14530","George Bell","Corporate","United States","Auburn","New York","East"
"JR-16210","Justin Ritter","Corporate","United States","Springfield","Ohio","East"
"TD-20995","Tamara Dahlen","Consumer","United States","Garland","Texas","Central"
"DB-13060","Dave Brooks","Consumer","United States","Chicago","Illinois","Central"
"LC-17140","Logan Currie","Consumer","United States","Los Angeles","California","West"
"PO-18865","Patrick O'Donnell","Consumer","United States","New York City","New York","East"
"BE-11335","Bill Eplett","Home Office","United States","Jackson","Michigan","Central"
"SC-20050","Sample Company A","Home Office","United States","Norwich","Connecticut","East"
"BM-11650","Brian Moss","Corporate","United States","Milwaukee","Wisconsin","Central"
"KL-16555","Kelly Lampkin","Corporate","United States","San Antonio","Texas","Central"
"RW-19630","Rob Williams","Corporate","United States","Dallas","Texas","Central"
"RC-19825","Roy Collins","Consumer","United States","Alexandria","Virginia","South"
"SE-20110","Sanjit Engle","Consumer","United States","New York City","New York","East"
"AH-10075","Adam Hart","Corporate","United States","New York City","New York","East"
"JM-15535","Jessica Myrick","Consumer","United States","Philadelphia","Pennsylvania","East"
"JJ-15760","Joel Jenkins","Home Office","United States","Springfield","Virginia","South"
"AB-10165","Alan Barnes","Consumer","United States","Toledo","Ohio","East"
"RK-19300","Ralph Kennedy","Consumer","United States","Philadelphia","Pennsylvania","East"
"CG-12040","Catherine Glotzbach","Home Office","United States","Philadelphia","Pennsylvania","East"
"RA-19885","Ruben Ausman","Corporate","United States","Farmington","New Mexico","West"
"RP-19270","Rachel Payne","Corporate","United States","Riverside","California","West"
"KC-16255","Karen Carlisle","Corporate","United States","San Francisco","California","West"
"RW-19630","Rob Williams","Corporate","United States","Torrance","California","West"
"JL-15850","John Lucas","Consumer","United States","Seattle","Washington","West"
"CA-12775","Cynthia Arntzen","Consumer","United States","Mesa","Arizona","West"
"RB-19795","Ross Baird","Home Office","United States","Philadelphia","Pennsylvania","East"
"KH-16360","Katherine Hughes","Consumer","United States","Philadelphia","Pennsylvania","East"
"GH-14665","Greg Hansen","Consumer","United States","Round Rock","Texas","Central"
"SW-20275","Scott Williamson","Consumer","United States","Jackson","Mississippi","South"
"JA-15970","Joseph Airdo","Consumer","United States","Phoenix","Arizona","West"
"DL-12925","Daniel Lacy","Consumer","United States","Oceanside","California","West"
"LW-16990","Lindsay Williams","Corporate","United States","San Francisco","California","West"
"TB-21190","Thomas Brumley","Home Office","United States","Fayetteville","Arkansas","South"
"CV-12805","Cynthia Voltz","Corporate","United States","San Francisco","California","West"
"MS-17365","Maribeth Schnelling","Consumer","United States","Boca Raton","Florida","South"
"BS-11800","Bryan Spruell","Home Office","United States","New York City","New York","East"
"DL-13315","Delfina Latchford","Consumer","United States","Philadelphia","Pennsylvania","East"
"PO-19195","Phillina Ober","Home Office","United States","New York City","New York","East"
"TD-20995","Tamara Dahlen","Consumer","United States","Portland","Oregon","West"
"BW-11110","Bart Watters","Corporate","United States","Detroit","Michigan","Central"
"RW-19690","Robert Waldorf","Consumer","United States","Wilmington","North Carolina","South"
"KB-16600","Ken Brennan","Corporate","United States","Columbus","Indiana","Central"
"EB-13870","Emily Burns","Consumer","United States","New York City","New York","East"
"TZ-21580","Tracy Zic","Consumer","United States","Louisville","Colorado","West"
"AS-10630","Ann Steele","Home Office","United States","Pasadena","Texas","Central"
"TS-21340","Toby Swindell","Consumer","United States","Houston","Texas","Central"
"JG-15805","John Grady","Corporate","United States","Auburn","New York","East"
"SL-20155","Sara Luxemburg","Home Office","United States","Jacksonville","Florida","South"
"TS-21610","Troy Staebel","Consumer","United States","New York City","New York","East"
"RF-19735","Roland Fjeld","Consumer","United States","San Jose","California","West"
"MW-18235","Mitch Willingham","Corporate","United States","Virginia Beach","Virginia","South"
"RD-19585","Rob Dowd","Consumer","United States","Henderson","Kentucky","South"
"FM-14290","Frank Merwin","Home Office","United States","Vancouver","Washington","West"
"RH-19495","Rick Hansen","Consumer","United States","New York City","New York","East"
"RA-19945","Ryan Akin","Consumer","United States","Murrieta","California","West"
"JK-15730","Joe Kamberova","Consumer","United States","Jacksonville","North Carolina","South"
"MT-17815","Meg Tillman","Consumer","United States","Scottsdale","Arizona","West"
"PO-18850","Patrick O'Brill","Consumer","United States","Burlington","Iowa","Central"
"AT-10735","Annie Thurman","Consumer","United States","Chicago","Illinois","Central"
"VG-21790","Vivek Gonzalez","Consumer","United States","San Diego","California","West"
"PF-19165","Philip Fox","Consumer","United States","Olympia","Washington","West"
"JS-15880","John Stevenson","Consumer","United States","Seattle","Washington","West"
"MO-17800","Meg O'Connel","Home Office","United States","Los Angeles","California","West"
"KM-16225","Kalyca Meade","Corporate","United States","New York City","New York","East"
"GT-14710","Greg Tran","Consumer","United States","Washington","District of Columbia","East"
"PB-19150","Philip Brown","Consumer","United States","Philadelphia","Pennsylvania","East"
"HR-14770","Hallie Redmond","Home Office","United States","Los Angeles","California","West"
"DE-13255","Deanra Eno","Home Office","United States","Springfield","Ohio","East"
"LA-16780","Laura Armstrong","Corporate","United States","Hackensack","New Jersey","East"
"AG-10390","Allen Goldenen","Consumer","United States","Cincinnati","Ohio","East"
"EL-13735","Ed Ludwig","Home Office","United States","Jefferson City","Missouri","Central"
"JJ-15445","Jennifer Jackson","Consumer","United States","Los Angeles","California","West"
"JH-15430","Jennifer Halladay","Consumer","United States","Burlington","North Carolina","South"
"RD-19660","Robert Dilbeck","Home Office","United States","Saint Peters","Missouri","Central"
"MO-17500","Mary O'Rourke","Consumer","United States","New York City","New York","East"
"NS-18640","Noel Staavos","Corporate","United States","Chicago","Illinois","Central"
"SN-20710","Steve Nguyen","Home Office","United States","Rockford","Illinois","Central"
"ZC-21910","Zuschuss Carroll","Consumer","United States","Miami","Florida","South"
"LC-16885","Lena Creighton","Consumer","United States","San Francisco","California","West"
"DG-13300","Deirdre Greer","Corporate","United States","Philadelphia","Pennsylvania","East"
"NF-18595","Nicole Fjeld","Home Office","United States","New York City","New York","East"
"BP-11185","Ben Peterman","Corporate","United States","San Diego","California","West"
"MG-17650","Matthew Grinstein","Home Office","United States","Philadelphia","Pennsylvania","East"
"JD-16060","Julia Dunbar","Consumer","United States","Houston","Texas","Central"
"TS-21160","Theresa Swint","Corporate","United States","Toledo","Ohio","East"
"BD-11620","Brian DeCherney","Consumer","United States","San Francisco","California","West"
"CM-12160","Charles McCrossin","Consumer","United States","Brownsville","Texas","Central"
"SN-20560","Skye Norling","Home Office","United States","Los Angeles","California","West"
"EH-14005","Erica Hernandez","Home Office","United States","Denver","Colorado","West"
